Date,open,high,low,close,MA,Smoothing Line,MA.1,Smoothing Line.1,Volume,Volume MA,ATR,RSI,RSI-based MA,open_ovx,high_ovx,low_ovx,close_ovx
2010-06-29,78.15,78.32,75.21,75.94,77.2680500000001,77.20201000000024,76.6869999999999,76.9695999999999,323267,344752.45,2.464275721092774,49.32929886626756,54.468399442946414,36.71001,39.32001,36.71001,39.16
2010-06-30,75.46,76.83,74.39,75.63,77.3019000000001,77.23470000000023,76.5225999999999,76.8183599999999,357752,343088.35,2.462541741014719,48.44405615894988,54.18184095530159,39.16,39.53,37.67999,39.5
2010-07-01,75.37,75.4,72.05,72.95,77.31200000000011,77.26400000000024,76.30799999999991,76.66151999999991,405081,341370.85,2.542360188085096,41.50889755651988,53.71999691010331,39.5,43.17,39.5,41.22
2010-07-02,72.67,73.38,71.62,72.14,77.3101500000001,77.28538000000023,76.0767999999999,76.48503999999991,256171,331754.7,2.4864773175075885,39.66085129455585,52.87489184801839,40.14,40.14,39.0,39.19
2010-07-07,72.07,74.56,71.44,74.07,77.3156000000001,77.30947000000023,75.6113999999999,76.0665599999999,288660,320510.35,2.550534013565217,46.36721236642965,50.89549618611885,40.24001,40.24001,37.46001,37.75
2010-07-08,74.85,76.0,74.38,75.44,77.34315000000011,77.31772000000024,75.4713999999999,75.8563199999999,325813,314951.95,2.506210155453416,50.4457940203345,50.58124318301268,37.75,37.75,35.74001,35.78
2010-07-09,75.85,76.48,75.0,76.09,77.36480000000012,77.32828000000023,75.32879999999992,75.66047999999992,269887,306944.2,2.4329094300638867,52.299246694486925,50.15125370314372,35.78,35.98,34.39,34.57001
2010-07-12,76.3,76.43,74.52,74.95,77.39470000000011,77.34519000000023,75.12439999999991,75.46999999999991,309169,301315.7,2.3955587564878957,48.84838638221501,49.41718266127045,34.57001,35.33,33.2,33.2
2010-07-13,75.06,77.37,74.25,77.15,77.4510000000001,77.37385000000023,74.9443999999999,75.29607999999992,361792,303321.75,2.4473045595959038,55.016941379458586,49.30649550828142,33.2,33.63,32.16,32.87
2010-07-14,77.13,78.15,76.38,77.04,77.50610000000012,77.41195000000023,74.76139999999991,75.12607999999992,364471,306130.6,2.398925662481911,54.6619937674243,49.51081782965305,32.87,33.92,32.39,33.16
2010-07-15,76.76,77.66,75.33,76.62,77.55500000000012,77.45432000000024,74.63899999999991,74.95959999999991,366023,308263.9,2.3940024008760594,53.24937928463103,49.581244187372896,33.16,35.71001,33.00999,33.24001
2010-07-16,77.26,77.53,75.62,76.38,77.60335000000012,77.50203000000023,74.5671999999999,74.8072799999999,160890,301144.2,2.359430800813484,52.41579976165544,49.14328134212509,33.24001,34.5,33.14999,34.13
2010-07-19,76.07,78.1,75.85,76.9,77.63480000000011,77.55005000000023,74.5629999999999,74.69499999999991,308732,307992.5,2.351614315041092,54.09263964486161,48.97351775755906,34.13,36.85001,33.63,34.03
2010-07-20,76.78,77.9,76.0,77.58,77.66860000000011,77.59357000000024,74.61239999999991,74.62859999999992,285817,307997.35,2.3193561496810142,56.26317243699056,49.46879444118213,34.03,34.58,32.37,32.42999
2010-07-21,77.85,78.57,76.2,76.56,77.70165000000011,77.63268000000025,74.6075999999999,74.5978399999999,322410,309843.1,2.322973567560941,52.27090188239124,49.74214056428509,32.42999,34.16,32.25,33.88
2010-07-22,76.43,79.42,76.16,79.3,77.74610000000011,77.67090000000024,74.66619999999992,74.6032799999999,358815,309531.95,2.3899040270208745,60.39974599437909,51.09148688127504,33.64,33.64,32.31,33.59
2010-07-23,79.27,79.6,78.4,78.98,77.7866000000001,77.70755000000024,74.73279999999991,74.63639999999991,259741,309498.95,2.3049108822336684,59.13308555463174,52.48236075699474,33.53999,33.53999,32.23,32.44
2010-07-26,78.98,79.33,78.06,78.98,77.8336500000001,77.74732000000024,74.82439999999993,74.68867999999993,227656,305058.95,2.2309886763598348,59.13308555463174,53.89981319460872,32.81,33.78,32.81,33.07001
2010-07-27,78.92,79.69,76.79,77.5,77.86270000000012,77.78614000000024,74.94219999999991,74.75463999999992,377844,312785.9,2.2787751994769887,53.1539086352937,54.384577213813294,33.07001,33.77,31.78999,32.91
2010-07-28,77.08,77.74,75.9,76.99,77.88880000000012,77.82357000000023,75.08039999999991,74.84919999999993,314173,312331.2,2.24743411380006,51.23151975245849,54.44070048039357,32.91,36.16,32.74001,33.78999
2010-07-29,76.89,78.89,76.45,78.36,77.91425000000011,77.85720000000023,75.19359999999992,74.95467999999993,350581,311972.65,2.261188819957199,55.850700267888975,54.69437573563658,33.78999,33.78999,31.23,31.57001
2010-07-30,78.25,79.05,76.83,78.95,77.93825000000011,77.88753000000023,75.32299999999992,75.07271999999992,294425,306439.85,2.2582467613888277,57.70848374645753,55.32723983308248,31.57001,33.00999,31.07001,31.52
2010-08-02,78.95,81.77,78.83,81.34,77.96905000000011,77.91461000000024,75.53379999999991,75.21459999999993,306098,308936.2,2.306943421289625,64.26783872996874,55.988018215261725,31.52,31.91,30.78999,31.62
2010-08-03,81.41,82.64,81.11,82.55,77.99390000000011,77.94085000000022,75.78399999999992,75.38295999999993,290979,307198.8,2.2514474626260803,67.05386084938169,56.873151578258685,31.62,32.58,31.53,32.09
2010-08-04,82.42,82.97,81.62,82.47,78.0111500000001,77.96532000000022,76.02919999999992,75.57271999999992,293321,307431.85,2.1870583581527887,66.68366288863805,57.83274326425919,32.09,32.35001,31.67999,31.75999
2010-08-05,82.44,82.48,81.56,82.01,78.0214000000001,77.98675000000021,76.29439999999992,75.79287999999993,234811,302881.75,2.096554189713304,64.47930007637524,58.69442185816774,31.75999,32.27,31.31,31.32001
2010-08-06,82.12,82.67,80.04,80.7,78.0293000000001,78.00496000000022,76.47819999999992,76.02391999999992,397532,309264.0,2.134657461876639,58.543981546664725,59.01237485115367,31.32001,31.58,30.46001,30.89999
2010-08-09,80.91,81.76,80.71,81.48,78.02985000000011,78.01712000000022,76.61679999999993,76.24051999999992,267083,307159.7,2.057896214599736,60.85452064811479,59.34032829480542,30.89999,31.73,30.59,31.31
2010-08-10,81.44,81.62,79.2,80.25,78.02515000000011,78.02337000000021,76.74239999999992,76.43219999999992,385854,308362.8,2.083760770699755,55.592670647182544,59.57759749229051,31.99001,33.45,31.99001,32.08
2010-08-11,80.22,80.44,77.42,78.02,78.0127500000001,78.02369000000022,76.85119999999992,76.59659999999992,416889,310983.7,2.150635001364058,47.56297532167711,58.660685301383225,32.08,34.67999,32.08,34.17999
2010-08-12,77.31,77.97,75.52,75.74,77.99805000000009,78.01902000000021,76.90879999999991,76.7194799999999,430788,314221.95,2.175589644123768,41.03665806323727,57.36808333771218,34.17999,35.8,33.61,34.84
2010-08-13,75.75,76.74,75.01,75.39,77.9772500000001,78.00861000000022,76.92439999999992,76.80871999999991,286126,320483.75,2.143761812400641,40.12643543065203,56.01046547171364,34.84,35.10001,34.53,34.62
2010-08-16,75.6,75.95,74.86,75.24,77.9661500000001,77.99587000000022,76.99899999999991,76.8851599999999,237455,316919.9,2.068493111514881,39.71981355087924,55.05088725139831,34.62,36.14999,34.62,35.41
2010-08-17,75.06,76.63,75.01,75.77,77.9456500000001,77.97997000000022,77.08559999999993,76.95379999999992,347432,320000.65,2.0364578892638177,41.95787873991004,54.38848432193056,35.41,35.41,33.28999,33.56
2010-08-18,75.8,76.14,74.19,75.78,77.9395500000001,77.96533000000022,77.16139999999992,77.01583999999991,274746,317617.45,2.030282325744974,42.00163323967755,53.39926524848688,33.56,35.69,33.55,33.89999
2010-08-19,75.66,76.47,74.32,74.77,77.9227500000001,77.95027000000023,77.16919999999992,77.06791999999992,288023,314077.85,2.038833588191762,38.81870703367284,52.04999548328799,33.89999,34.56,33.34,34.17999
2010-08-20,74.77,74.99,73.44,73.82,77.8938500000001,77.93359000000024,77.13599999999992,77.1102399999999,246977,313439.65,2.003916903320921,36.05132842996031,50.03453046185881,34.17999,34.59,33.44,33.73
2010-08-23,73.9,74.48,72.75,73.1,77.8573500000001,77.91183000000022,77.12239999999991,77.13491999999992,252439,314678.8,1.98435141022657,34.068979018339746,47.67846747392724,33.73,34.78999,33.35001,33.56
2010-08-24,72.95,73.05,71.32,71.63,77.81740000000009,77.88618000000022,77.05259999999991,77.12831999999992,340994,312836.3,1.969754880924672,30.3942910044066,45.08636948219642,33.56,35.38,33.56,34.84
2010-08-25,71.47,72.87,70.76,72.52,77.79285000000009,77.85684000000023,76.96419999999992,77.08887999999992,343405,314297.9,1.9797723894300527,34.96777656175463,42.97840351686637,34.84,35.35001,32.82001,33.24001
2010-08-26,72.82,73.98,72.54,73.36,77.7625000000001,77.82479000000023,76.87799999999991,77.03063999999992,362828,314910.25,1.9426457901850491,39.03903126283505,41.58519278230711,33.11,33.11,32.09,33.08
2010-08-27,73.18,75.45,72.04,75.17,77.7431000000001,77.79464000000021,76.84559999999992,76.9725599999999,477903,324084.15,2.047456805171832,46.77165076103492,40.57927350465855,33.08,33.71001,31.85001,32.13
2010-08-30,75.5,75.58,74.17,74.7,77.72020000000009,77.76721000000023,76.77439999999991,76.90295999999992,260666,321812.55,2.001924176230986,45.16942642950308,39.83475606053859,32.13,33.53999,32.13,32.99001
2010-08-31,74.07,74.73,71.53,71.92,77.6951000000001,77.74275000000023,76.6405999999999,76.82055999999992,469412,330734.2,2.087501020785916,37.07855887383178,39.08586917140679,32.99001,34.78,32.62,34.50999
2010-09-01,71.7,74.48,71.67,73.91,77.6829000000001,77.72076000000024,76.5617999999999,76.74007999999989,396607,335898.5,2.139108090729779,44.71283402526473,39.348453168694455,34.23,34.23,33.16,33.25
2010-09-02,73.91,75.14,73.11,75.02,77.6635000000001,77.70096000000022,76.53519999999992,76.6715199999999,340168,341166.35,2.131314655677652,48.46857704128308,39.94432042659668,33.25,34.09,32.62,32.66
2010-09-03,74.93,75.44,73.2,74.6,77.6408000000001,77.68050000000024,76.49699999999991,76.6017999999999,379300,340254.75,2.1390778945578197,47.16305425354262,40.47598047678692,32.66,33.03999,32.0,32.11
2010-09-08,73.91,75.39,73.37,74.67,77.5938500000001,77.63836000000023,76.32999999999991,76.4651199999999,359759,345927.9,2.121347776429956,47.73624476138016,41.142771405742806,33.28,33.39999,32.16,32.82001
2010-09-09,74.92,75.96,73.88,74.25,77.5777500000001,77.61733000000024,76.29619999999991,76.41199999999989,372881,343727.5,2.118394363827816,46.29206899050341,41.67658297408785,32.19,32.19,31.09,31.81
2010-09-10,74.4,76.73,74.37,76.45,77.57220000000011,77.59907000000024,76.31259999999992,76.36747999999992,431370,343756.6,2.144223337840116,54.12163683263924,42.96731928856492,31.81,31.81,30.99001,31.37
2010-09-13,76.36,78.04,76.36,77.19,77.57805000000009,77.58652000000023,76.39739999999992,76.3475599999999,349157,346908.15,2.1110645279943934,56.42282516021498,44.564022584413145,31.37,32.14,31.25999,31.72
2010-09-14,77.17,77.99,76.21,76.8,77.5722500000001,77.57882000000025,76.49059999999992,76.3653599999999,416114,355841.1,2.0874170617090795,54.86102404642538,46.31164637312878,31.72,32.53999,31.63,32.07001
2010-09-15,76.64,76.65,74.66,76.02,77.5721000000001,77.57447000000025,76.57139999999993,76.4136399999999,356325,356285.75,2.0911729858727166,51.7742865188728,47.5121113700658,32.07001,33.58,31.71001,31.97
2010-09-16,75.76,75.99,74.11,74.57,77.5585500000001,77.57063000000025,76.58139999999992,76.47067999999992,289281,357012.5,2.0782320583103795,46.53281531876506,48.04738165977508,31.97,32.59,31.64,31.69
2010-09-17,75.63,76.7,74.1,74.92,77.5413000000001,77.56445000000025,76.57099999999993,76.5223599999999,240914,354657.05,2.115501197002496,47.90379154302332,48.12824885848853,31.69,32.66,31.00999,31.08
2010-09-20,74.82,76.77,74.58,76.19,77.5392500000001,77.55669000000026,76.57299999999992,76.55747999999991,292953,356955.85,2.1208225400737457,52.64837265313453,48.66245930303364,31.55,32.7,31.55,31.85001
2010-09-21,76.2,76.37,74.73,74.97,77.53180000000009,77.54860000000025,76.57339999999992,76.57403999999991,311954,359931.6,2.086478072925621,48.11507992717257,49.45078223541513,31.85001,32.92,31.62,32.81
2010-09-22,74.79,76.0,73.84,74.71,77.5280000000001,77.53978000000025,76.52459999999992,76.56467999999991,343846,360074.2,2.09172963914522,47.182664448319386,49.62719869420475,32.81,32.82001,31.53999,31.67
2010-09-23,74.84,75.61,73.58,75.18,77.5342500000001,77.53492000000026,76.48739999999992,76.54587999999991,295903,357699.1,2.0873203792062758,49.102797694180616,49.67250016941171,31.67,32.72,30.78,31.39999
2010-09-24,74.95,76.68,74.66,76.49,77.5536000000001,77.53738000000025,76.48479999999992,76.52863999999991,288499,353982.65,2.0825117806915423,54.11037339588982,50.16873725100794,31.39999,31.39999,29.55,29.88
2010-09-27,76.47,77.17,75.52,76.52,77.58285000000011,77.54610000000027,76.48759999999992,76.51155999999992,289641,344569.55,2.051618082070718,54.22145196304162,50.78753094668308,30.2,31.77,30.2,30.87
2010-09-28,76.23,77.12,75.53,76.18,77.61105000000012,77.56195000000027,76.47319999999992,76.49151999999991,329350,348003.75,2.01864536192281,52.66554134924592,51.13962356010206,30.87,31.42999,30.25,30.82001
2010-09-29,76.2,78.13,75.6,77.86,77.65100000000011,77.58655000000026,76.47879999999992,76.48235999999991,388993,343982.8,2.055170693214038,58.93588089828429,52.04275298208641,30.82001,31.87,30.42999,30.8
2010-09-30,77.91,80.18,77.55,79.97,77.70330000000011,77.62036000000026,76.54699999999991,76.49427999999992,418628,345083.85,2.096229929413036,65.17547943680393,52.832313168098175,30.8,30.8,29.66,30.03999
2010-10-01,79.84,81.69,79.7,81.58,77.75775000000012,77.66119000000026,76.59259999999992,76.51583999999991,359944,346072.65,2.0886420773121044,69.04100931475212,53.7336120362794,30.03999,30.59,29.50999,30.46001
2010-10-04,81.68,82.38,80.77,81.47,77.80180000000011,77.70498000000028,76.64239999999991,76.5467999999999,313306,342772.95,2.054453357504097,68.4817027318085,54.7065176566639,30.46001,31.53999,30.46001,31.37
2010-10-05,81.37,82.99,81.15,82.82,77.84550000000011,77.75187000000027,76.71919999999992,76.59599999999992,336832,339282.5,2.039135260539518,71.52999186039702,56.11763946677278,31.37,31.88,30.72,31.88
2010-10-06,82.6,84.09,82.29,83.23,77.88955000000011,77.79958000000028,76.83379999999993,76.66699999999992,349174,338753.25,2.0220541705009807,72.4029449792685,57.96550587109444,31.88,32.16,30.3,30.92999
2010-10-07,83.27,84.43,81.0,81.67,77.92930000000011,77.84478000000027,76.92739999999992,76.74307999999992,450952,342656.8,2.122621729750912,64.32156781198267,59.13820417602012,30.92999,33.53,30.69,32.28999
2010-10-08,81.43,83.13,80.3,82.66,77.97060000000012,77.88735000000027,77.01339999999992,76.82723999999992,414081,341792.35,2.173148749054417,66.8503064390703,60.152628017872665,32.28999,32.3,31.55,32.22
2010-10-11,82.95,83.5,81.85,82.21,77.99830000000013,77.92665000000027,77.07859999999992,76.91447999999991,234320,336050.5,2.1357809812648165,64.60874080343856,61.33074665189167,33.09,33.99001,33.09,33.25999
2010-10-12,81.94,82.33,80.88,81.67,78.01640000000012,77.96083000000027,77.08519999999993,76.98767999999991,333582,331923.9,2.086796625460187,61.92535870595288,62.38379624172264,33.25999,33.67,33.08,33.25999
2010-10-13,81.72,83.45,81.68,83.01,78.03760000000013,77.99044000000026,77.09439999999992,77.03979999999991,330288,330622.05,2.064882580784459,65.72911183607752,63.57139010900097,33.25999,33.59,32.57001,33.19
2010-10-14,83.23,84.12,82.21,82.69,78.05670000000012,78.01592000000028,77.09879999999993,77.07407999999992,340955,333205.75,2.053819539299856,64.08266788983518,64.2836968585685,33.19,33.19,31.81,32.46001
2010-10-15,82.77,83.33,80.75,81.25,78.06655000000012,78.03511000000027,77.08359999999992,77.08811999999992,345844,338452.25,2.0914038579212946,57.145696360340544,64.49257145837558,32.46001,39.63,32.45,33.42
2010-10-18,82.2,83.95,81.01,83.8,78.08875000000012,78.05320000000027,77.14559999999993,77.10151999999992,284111,338010.15,2.152017868069773,64.47868111773292,65.33636715612464,33.42,33.99001,31.89999,32.2
2010-10-19,83.74,83.89,79.96,80.16,78.08200000000012,78.06632000000027,77.11919999999992,77.1083199999999,470435,345934.2,2.2790165917790755,51.05013190802397,64.77309937110606,32.2,34.25999,30.87,33.99001
2010-10-20,79.93,82.58,79.9,82.54,78.08585000000012,78.07597000000027,77.16499999999994,77.12243999999993,422745,349879.15,2.3076582637948557,57.3104296644698,64.21131010165362,33.99001,33.99001,30.95,32.39
2010-10-21,82.55,82.7,80.09,80.56,78.07275000000011,78.07918000000026,77.21579999999993,77.14583999999994,378285,353998.25,2.329254102095223,51.41876497758335,62.95257836328442,32.63,34.05,32.63,33.64999
2010-10-22,80.73,82.07,80.41,81.69,78.06790000000012,78.07945000000026,77.33479999999992,77.19607999999992,256382,352392.4,2.2814502376598496,54.30587077952974,61.940018938121646,33.5,33.5,32.42999,32.45
2010-10-25,82.01,83.28,81.45,82.52,78.06675000000013,78.07505000000026,77.47739999999993,77.26243999999993,339395,354880.1,2.2492037921127173,56.3574513855804,60.85626604706333,32.45,33.64,32.45,33.05
2010-10-26,82.47,82.88,81.81,82.55,78.06690000000012,78.07203000000027,77.62359999999994,77.36331999999993,265930,351709.1,2.164974949818951,56.433590495316864,59.71559786963821,32.42,32.42,31.74001,31.89
2010-10-27,82.48,82.69,80.52,81.94,78.07265000000012,78.06939000000027,77.74699999999993,77.47971999999993,375249,351021.9,2.1653338819747403,54.357020395211535,59.00384448272598,31.89,33.57001,31.89,32.0
2010-10-28,81.99,82.64,81.5,82.18,78.08530000000013,78.07190000000028,77.87499999999994,77.61155999999993,296748,344927.9,2.0920957475479733,55.05771719239569,58.161516679392086,32.0,32.08,30.89999,31.56
2010-10-29,81.92,82.12,80.56,81.43,78.09550000000011,78.07742000000027,78.00819999999993,77.74623999999994,313874,342624.4,2.0583746227231186,52.35293745604815,57.28610215457849,31.56,32.42999,30.92,32.12
2010-11-01,82.88,84.47,82.83,83.9,78.14130000000013,78.10263000000027,78.40679999999993,78.04555999999994,281834,342135.95,2.060435261429628,59.60022604674574,56.49415533633229,32.12,32.96001,31.64,32.83
2010-11-02,84.37,85.36,83.57,84.69,78.17605000000012,78.12331000000026,78.66799999999994,78.22975999999994,393735,344364.0,2.041118457041798,61.69909544729467,56.32390016186511,32.94,33.49001,32.94,33.33
2010-11-03,85.09,86.83,84.92,86.49,78.22810000000013,78.15187000000027,78.94739999999993,78.44423999999994,317997,337716.25,2.0481814243959557,66.02958884995407,56.95846391112322,33.33,33.52,31.53,31.89
2010-11-04,86.6,87.43,85.96,86.85,78.28965000000012,78.19070000000028,79.21719999999993,78.68603999999992,317997,332912.05,2.0068827512248166,66.83718532275802,57.12692849719644,31.89,31.89,30.72,30.78
2010-11-08,87.39,87.49,85.96,87.06,78.34865000000012,78.23675000000028,79.45499999999994,78.93887999999993,309966,336694.35,1.9728196975659007,67.32517247874154,58.28943139510484,29.86,31.87,29.86,30.82001
2010-11-09,86.75,87.63,85.48,86.72,78.40870000000012,78.29023000000028,79.69539999999995,79.19659999999993,367995,338415.0,1.9854754334540503,65.6410380529436,58.8844748514244,30.82001,31.0,30.02,30.92999
2010-11-10,86.45,88.21,86.1,87.81,78.47940000000013,78.35090000000028,80.01319999999994,79.46563999999994,472840,345542.6,1.9943700453501896,68.37250725336632,60.095456442551765,30.92999,31.14999,29.95,30.25
2010-11-11,87.85,88.63,87.54,87.81,78.55025000000012,78.4153300000003,80.29119999999995,79.73439999999994,343012,345645.45,1.9297721849680325,68.37250725336632,61.10021619068294,30.25,30.39999,29.89999,30.27
2010-11-12,87.73,87.85,84.52,84.88,78.61020000000012,78.4794400000003,80.48839999999994,79.98863999999995,478815,352294.0,2.0297884574703158,54.7928037831857,60.988455647654746,30.27,31.61,29.86,30.92
2010-11-15,84.87,85.77,84.48,84.86,78.66235000000012,78.54218000000029,80.69359999999995,80.23635999999995,315260,353851.45,1.976946424793864,54.712922367746366,60.865550781399705,30.92,32.08,30.37,31.13
2010-11-16,84.58,84.74,82.07,82.34,78.68790000000013,78.59802000000029,80.85859999999995,80.46899999999994,454828,353071.1,2.0350216801657317,45.676955927139886,60.245546176537445,31.25,33.58,31.25,33.42999
2010-11-17,82.86,83.17,80.65,81.04,78.70820000000012,78.64378000000029,80.98599999999993,80.66355999999993,354527,349660.2,2.0696629887253217,41.83824304271296,59.30129802298869,33.42999,35.31,28.42999,33.69
2010-11-18,81.04,82.92,80.92,82.42,78.75460000000012,78.68465000000029,81.14939999999994,80.83519999999994,369365,349214.2,2.064687060959227,46.93631863809474,58.91439667884915,33.69,33.69,31.23,31.49001
2010-11-19,82.76,83.32,81.08,81.98,78.80855000000014,78.72432000000029,81.25999999999993,80.98951999999994,324513,352620.75,2.077209413747853,45.56493862141332,58.09996450610453,31.49001,31.83,30.61,30.64
2010-11-22,82.15,82.87,80.68,81.74,78.85780000000013,78.76341000000029,81.35099999999994,81.12099999999994,290222,350162.1,2.085265884194435,44.79610512386657,57.04252729732745,30.8,31.85001,30.8,30.84
2010-11-23,81.61,82.1,80.28,81.25,78.89530000000013,78.80489000000031,81.43999999999994,81.23727999999994,351860,354458.6,2.066318321037689,43.19363200518655,55.72070848003401,30.84,31.97,30.84,31.60001
2010-11-24,80.99,84.2,80.97,83.86,78.94200000000012,78.85165000000032,81.59679999999994,81.35943999999995,324511,351921.7,2.1494384409635687,52.86565064795893,54.780427179891504,31.60001,31.60001,29.22,30.03
2010-11-29,83.9,85.83,83.59,85.73,79.04240000000013,78.9443800000003,81.99679999999995,81.63303999999995,335800,346889.5,2.129413757769607,58.621106030668734,53.13439812974607,28.82001,31.52,28.82001,30.75
2010-11-30,85.81,85.9,83.55,84.11,79.07790000000013,78.9884000000003,82.15519999999995,81.79387999999994,338358,345880.65,2.1451699179289214,52.61399095729781,52.20389476577137,30.75,31.89,30.74001,31.89
2010-12-01,83.66,86.95,83.63,86.75,79.12500000000013,79.0343400000003,82.39079999999994,81.98403999999995,340736,348825.75,2.2290863523625704,59.83690873461172,51.5942091572889,31.25,31.25,30.44,31.17
2010-12-02,86.8,88.13,86.27,88.0,79.16790000000013,79.07952000000031,82.65659999999994,82.19599999999994,330642,345671.1,2.2027230414795294,62.73340529934191,51.19141616057287,31.17,31.17,30.58,30.89999
2010-12-03,87.94,89.49,87.14,89.19,79.21355000000013,79.12535000000031,82.93679999999993,82.42723999999995,354635,347503.0,2.213242824230991,65.29911803777352,51.94186717875771,30.89999,31.81,30.36,31.7
2010-12-06,89.44,89.76,88.56,89.38,79.25890000000012,79.16865000000031,83.19459999999994,82.66679999999994,293836,346294.95,2.1408683367859207,65.7051022595354,52.72702288531407,31.7,32.35001,31.39999,31.5
2010-12-07,88.92,90.76,88.1,88.69,79.30805000000014,79.21468000000031,83.43799999999993,82.92335999999995,462689,353931.1,2.177949169872641,62.830236881862575,53.95225723922283,31.5,32.46001,31.14999,32.17
2010-12-08,88.35,88.99,87.33,88.28,79.34945000000012,79.25957000000031,83.67999999999992,83.18119999999993,383144,354688.55,2.140952800596024,61.11898476604541,55.32945307660373,32.17,32.17,30.92,30.96001
2010-12-09,88.55,89.42,87.71,88.37,79.40045000000013,79.3060800000003,83.89019999999994,83.42791999999994,353964,348744.75,2.1101704576963085,61.36772094960934,56.3602675274262,30.96001,31.11,30.38,30.41
2010-12-10,88.51,89.0,87.1,87.79,79.44110000000012,79.3515900000003,84.04659999999993,83.64987999999994,313842,347286.25,2.095158282146573,58.75889470123924,57.302692961699485,30.41,30.81,30.10001,30.36
2010-12-13,87.68,89.49,87.44,88.61,79.49065000000013,79.39794000000032,84.18719999999992,83.84839999999993,329766,339833.8,2.0919326905646747,61.26597547223815,58.47911227229745,30.36,30.36,28.71001,29.25
2010-12-14,88.19,88.95,87.74,88.28,79.53365000000012,79.44306000000032,84.32339999999994,84.02547999999993,281851,338163.35,2.028937498381484,59.69326727322104,59.657657648585634,29.25,29.92,28.61,29.0
2010-12-15,88.28,89.09,86.83,88.62,79.57240000000013,79.4876500000003,84.43939999999994,84.17735999999994,355056,333174.75,2.045441962782807,60.8095112748173,60.2250762647898,29.0,29.52,28.25,28.46001
2010-12-16,89.11,89.49,88.34,88.4,79.61335000000012,79.5302300000003,84.54279999999991,84.30787999999993,177355,324316.15,1.9814818225840347,59.65823282761112,60.73660396184811,28.00999,28.00999,26.98,27.92999
2010-12-17,88.5,89.2,87.71,88.6,79.64885000000012,79.5717800000003,84.68139999999993,84.43483999999992,225957,317145.75,1.9463759781137475,60.39237415113309,60.86312311330984,27.92999,28.05,26.64,26.82001
2010-12-20,88.78,89.57,87.73,89.37,79.68635000000012,79.61092000000029,84.81559999999992,84.56051999999993,265975,314218.85,1.9387776939627648,63.17117859977861,61.61720794491561,26.82001,27.91,26.47,26.61
2010-12-21,89.22,89.97,89.06,89.82,79.72800000000012,79.64979000000031,84.96779999999994,84.68939999999994,187321,309073.8,1.865293572965424,64.72860757917488,61.96661500524154,26.61,26.61,25.78,25.83
2010-12-22,89.99,90.8,89.85,90.48,79.76995000000012,79.6893000000003,85.14399999999992,84.83031999999993,187386,300850.1,1.8020583177536085,66.93701213097076,62.266872636072186,25.75,25.75,25.00999,25.5
2010-12-23,90.61,91.63,90.33,91.51,79.81695000000012,79.73002000000028,85.31399999999992,84.98455999999992,145007,291874.9,1.7661970093426362,70.08493414419364,62.60871664367362,25.5,25.92,25.02,25.42
2010-12-27,91.07,91.88,90.51,91.0,79.86575000000012,79.7734000000003,85.48019999999993,85.14431999999992,104321,288382.05,1.7378972229610188,66.69870084282242,62.67968797105126,25.42,27.53999,25.42,27.48
2010-12-28,90.79,91.67,90.75,91.49,79.92420000000011,79.82097000000029,85.68499999999993,85.31819999999993,104415,276812.8,1.6794759927495175,68.28424328535723,63.06925985701516,27.48,28.10001,27.48,27.88
2010-12-29,91.27,91.53,90.8,91.12,79.97130000000013,79.86963000000029,85.83139999999992,85.49091999999993,117853,265787.55,1.611656278981695,65.7389953973709,63.39926061639556,27.88,27.99001,27.67999,27.78
2010-12-30,90.98,91.4,89.02,89.84,80.00585000000012,79.9168100000003,86.02499999999992,85.66711999999994,209645,259233.0,1.6665379733401462,57.72309806948847,63.13893041067264,27.78,30.2,27.78,29.27
2010-12-31,89.67,92.06,89.05,91.38,80.05005000000011,79.96343000000029,86.20179999999993,85.84467999999994,171010,251251.4,1.7624995466729934,63.49107555129402,63.4769433285337,29.27,29.52,28.57001,29.48
2011-01-03,91.31,92.58,91.21,91.55,80.10295000000013,80.0108700000003,86.42159999999993,86.03295999999993,225189,244779.1,1.7344638647677797,64.0737753484338,63.67750046254768,29.48,29.8,27.98,28.21001
2011-01-04,91.5,92.07,88.36,89.38,80.14185000000012,80.0544000000003,86.57539999999992,86.21103999999994,415521,250863.35,1.8755735887129377,52.54522762670979,63.166926202082585,28.21001,31.25999,28.2,30.25999
2011-01-05,89.29,90.84,88.1,90.3,80.18380000000012,80.0969000000003,86.73099999999994,86.39095999999992,416908,248574.3,1.9373183323763,56.14769066258157,62.83393901549432,30.25999,31.61,29.08,29.32001
2011-01-06,90.47,90.71,87.85,88.38,80.22265000000012,80.1402600000003,86.84759999999993,86.55547999999995,440456,251439.9,2.003224165777993,47.96425895463364,61.998655167424495,29.32001,30.85001,29.32001,30.21001
2011-01-07,88.18,89.48,87.25,88.03,80.26015000000012,80.1822800000003,86.96939999999991,86.70899999999992,444813,255982.35,2.019422439650993,46.630058682308,61.01563263393699,30.21001,30.55,28.92999,29.64
2011-01-10,89.0,89.98,88.13,89.25,80.30640000000012,80.2229700000003,87.11079999999991,86.84683999999993,430277,261804.1,2.014463693961637,51.67600458412217,60.19454877567581,29.64,30.25999,29.08,29.09
